batter_id, bowler_id, batter_team_id, bowler_team_id, runs_scored_in_inning, balls_played_in_inning, fours_in_inning, sixes_in_inning, out
587,256,61,49,3,6,0,0,0
1436,257,61,49,3,3,0,0,0
587,257,61,49,2,3,0,0,0
1436,215,61,49,1,2,0,0,1
1437,215,61,49,1,1,0,0,0
588,2536,61,49,2,4,0,0,0
1437,2536,61,49,0,1,0,0,1
592,2536,61,49,1,1,0,0,0
592,215,61,49,5,3,0,0,0
1805,1437,49,61,6,5,1,0,0
1805,1436,49,61,2,3,0,0,0
205,593,49,61,3,4,0,0,1
1805,593,49,61,16,6,2,1,0
2535,593,49,61,3,2,0,0,0
2535,1436,49,61,0,5,0,0,0
2535,592,49,61,8,5,1,0,0
1805,592,49,61,1,4,0,0,0
1805,586,49,61,1,2,0,0,1
2535,586,49,61,8,5,1,0,1
208,586,49,61,6,11,0,0,0
211,586,49,61,1,1,0,0,0
256,586,49,61,10,5,0,1,0
208,593,49,61,15,5,1,1,0
256,593,49,61,1,1,0,0,0
2352,475,48,11,5,5,1,0,0
839,47,48,11,5,6,1,0,0
2353,475,48,11,1,3,0,0,0
2353,47,48,11,4,3,0,0,0
2352,47,48,11,9,3,2,0,0
2353,48,48,11,4,5,0,0,1
2352,48,48,11,0,5,0,0,1
2353,412,48,11,9,3,2,0,0
2715,412,48,11,6,7,1,0,0
2715,48,48,11,1,1,0,0,0
919,48,48,11,17,6,1,2,0
919,412,48,11,7,9,1,0,1
2715,476,48,11,0,1,0,0,1
1785,476,48,11,4,6,0,0,0
919,476,48,11,6,5,0,0,0
919,1357,48,11,5,6,0,0,0
1785,1357,48,11,5,6,0,0,0
1785,48,48,11,9,7,2,0,0
919,47,48,11,12,7,1,0,0
1785,47,48,11,5,5,0,0,0
1785,412,48,11,2,3,0,0,0
1785,475,48,11,12,9,1,0,0
844,412,48,11,0,2,0,0,1
846,475,48,11,1,1,0,0,0
380,1823,11,48,3,4,0,0,0
240,1823,11,48,7,8,1,0,0
380,920,11,48,9,9,1,0,0
380,847,11,48,5,6,0,0,1
240,847,11,48,37,22,7,1,0
45,920,11,48,1,1,0,0,0
45,847,11,48,4,8,0,0,0
884,847,11,48,3,2,0,0,0
45,846,11,48,5,6,0,0,0
1357,846,11,48,2,3,0,0,0
1357,847,11,48,1,1,0,0,0
1357,844,11,48,1,3,0,0,1
243,846,11,48,4,4,0,0,0
475,844,11,48,5,7,0,0,0
243,847,11,48,13,5,1,1,0
475,847,11,48,1,1,0,0,0
475,1823,11,48,23,10,3,1,0
243,1823,11,48,2,2,0,0,0
412,920,11,48,2,3,0,0,0
1198,2621,4,66,12,9,1,1,0
25,2621,4,66,0,2,0,0,0
379,102,4,66,29,18,5,1,1
379,2621,4,66,0,1,0,0,0
379,87,4,66,6,5,1,0,1
378,87,4,66,8,9,1,0,0
378,102,4,66,4,9,0,0,1
1198,2404,4,66,6,4,1,0,0
378,2404,4,66,3,5,0,0,1
378,82,4,66,2,2,0,0,0
1229,2404,4,66,9,7,0,1,1
1229,102,4,66,19,9,1,2,0
378,80,4,66,4,3,0,0,0
565,2404,4,66,7,5,0,1,1
295,2404,4,66,17,13,1,1,1
295,2621,4,66,11,10,1,0,1
378,2621,4,66,1,1,0,0,0
26,2404,4,66,8,7,1,0,0
295,102,4,66,11,10,1,0,0
295,87,4,66,19,16,2,0,0
1239,87,4,66,0,3,0,0,1
2821,87,4,66,0,1,0,0,0
1240,2621,4,66,0,1,0,0,0
2826,378,66,4,2,3,0,0,0
81,378,66,4,0,2,0,0,1
265,378,66,4,1,2,0,0,1
2826,1240,66,4,1,3,0,0,1
265,1240,66,4,7,6,1,0,0
821,1240,66,4,3,9,0,0,2
821,1239,66,4,20,21,2,0,0
265,1239,66,4,22,16,2,0,0
2395,1240,66,4,1,3,0,0,1
2395,565,66,4,27,9,0,4,1
265,565,66,4,3,9,0,0,1
2395,2821,66,4,14,12,1,0,0
265,2821,66,4,14,16,0,1,1
2395,1239,66,4,15,9,1,1,0
80,2821,66,4,1,2,0,0,1
82,378,66,4,3,3,0,0,0
80,378,66,4,4,3,0,0,0
82,2821,66,4,12,10,0,1,0
2404,2821,66,4,1,2,0,0,0
82,1240,66,4,1,3,0,0,1
2404,1240,66,4,2,4,0,0,1
102,1240,66,4,13,6,0,2,1
2621,1240,66,4,0,2,0,0,0
2621,26,66,4,1,2,0,0,0
2823,1500,62,10,0,3,0,0,1
932,1500,62,10,7,12,0,0,1
932,414,62,10,5,5,1,0,0
222,1500,62,10,1,1,0,0,0
222,2822,62,10,0,4,0,0,1
2824,2822,62,10,3,8,0,0,1
410,1500,62,10,1,2,0,0,0
2824,1500,62,10,5,6,1,0,0
410,2822,62,10,1,5,0,0,0
2824,414,62,10,13,12,0,1,0
410,414,62,10,0,1,0,0,0
2824,711,62,10,6,9,0,0,0
2824,1353,62,10,13,10,1,0,0
410,1353,62,10,2,2,0,0,0
394,1353,62,10,3,4,0,0,0
1899,711,62,10,0,1,0,0,1
1435,711,62,10,2,4,0,0,0
1435,1353,62,10,5,8,0,0,0
1435,414,62,10,7,5,1,0,0
1435,1500,62,10,4,1,1,0,0
1435,2822,62,10,5,4,1,0,1
1804,2822,62,10,0,2,0,0,1
224,2822,62,10,1,1,0,0,0
129,810,10,62,3,6,0,0,0
129,1435,10,62,0,4,0,0,1
1494,1435,10,62,7,8,1,0,0
442,810,10,62,0,3,0,0,1
344,810,10,62,1,4,0,0,1
1494,810,10,62,3,3,0,0,0
130,810,10,62,4,8,0,0,0
1494,224,10,62,4,8,0,0,0
1494,410,10,62,5,7,0,0,1
1494,1804,10,62,5,7,0,0,0
130,1804,10,62,9,5,0,1,0
1494,932,10,62,9,4,0,1,0
130,932,10,62,2,2,0,0,0
1500,410,10,62,1,3,0,0,0
1500,1435,10,62,2,2,0,0,1
3,2108,14,64,15,4,0,2,0
192,2108,14,64,7,2,0,1,0
195,134,14,64,2,3,0,0,0
461,134,14,64,1,2,0,0,1
1204,447,64,14,19,8,1,2,0
1204,8,64,14,8,6,1,0,0
2108,9,64,14,3,4,0,0,0
2108,8,64,14,6,4,1,0,0
2108,197,64,14,1,2,0,0,1
119,195,64,14,2,5,0,0,0
1205,897,64,14,5,7,0,0,0
1205,8,64,14,3,3,0,0,0
134,8,64,14,3,5,0,0,1
755,2128,28,43,7,5,1,0,1
170,2128,28,43,2,8,0,0,0
170,1215,28,43,13,11,1,1,0
755,1854,28,43,5,2,1,0,0
170,1854,28,43,10,6,2,0,0
755,1215,28,43,1,1,0,0,0
187,2128,28,43,6,3,0,1,0
187,1854,28,43,6,5,0,1,0
170,602,28,43,13,10,0,1,0
187,602,28,43,3,4,0,0,0
187,643,28,43,7,5,0,1,1
170,643,28,43,6,5,1,0,0
144,643,28,43,5,7,0,0,1
144,602,28,43,12,5,1,1,0
144,2128,28,43,1,2,0,0,0
144,598,28,43,5,4,0,0,0
170,598,28,43,0,2,0,0,1
456,598,28,43,9,8,1,0,0
456,643,28,43,9,5,0,1,0
171,643,28,43,2,2,0,0,0
171,598,28,43,6,4,1,0,0
456,1215,28,43,4,3,1,0,1
989,1215,28,43,0,1,0,0,0
171,1215,28,43,20,9,5,0,0
171,1854,28,43,2,2,0,0,0
989,1854,28,43,5,4,0,0,0
596,1202,43,28,0,2,0,0,1
2488,1202,43,28,5,6,1,0,0
1453,989,43,28,4,3,1,0,1
2128,989,43,28,1,2,0,0,0
2488,989,43,28,1,1,0,0,0
2128,1202,43,28,4,4,1,0,1
2488,171,43,28,0,1,0,0,1
599,171,43,28,3,4,0,0,0
1214,171,43,28,0,1,0,0,0
599,1202,43,28,0,4,0,0,1
598,1202,43,28,0,2,0,0,1
1214,1202,43,28,1,3,0,0,1
1214,1806,43,28,0,6,0,0,0
643,1202,43,28,1,2,0,0,0
1854,1202,43,28,0,1,0,0,0
643,1806,43,28,0,2,0,0,1
1854,1806,43,28,5,5,0,0,0
1215,1806,43,28,0,2,0,0,0
1854,1789,43,28,6,10,0,0,0
1215,1789,43,28,0,2,0,0,1
1854,989,43,28,2,4,0,0,0
1215,989,43,28,1,2,0,0,0
602,1806,43,28,0,3,0,0,1
55,376,47,80,13,6,1,1,0
162,188,47,80,14,7,2,0,1
55,188,47,80,2,6,0,0,0
162,376,47,80,1,2,0,0,0
55,567,47,80,5,3,1,0,0
162,567,47,80,1,3,0,0,0
55,1811,47,80,0,3,0,0,1
162,183,47,80,11,11,1,0,0
751,898,47,80,1,4,0,0,0
751,183,47,80,2,4,0,0,0
751,1811,47,80,0,1,0,0,1
167,188,47,80,0,1,0,0,1
1488,188,47,80,7,8,1,0,0
158,188,47,80,0,2,0,0,0
1488,1811,47,80,2,5,0,0,0
57,898,47,80,0,1,0,0,1
338,898,47,80,1,1,0,0,0
338,376,47,80,6,6,0,0,0
178,338,80,47,5,5,1,0,0
435,338,80,47,3,8,0,0,0
1337,57,80,47,0,2,0,0,0
1337,158,80,47,8,4,1,0,0
1337,338,80,47,2,5,0,0,0
1337,167,80,47,3,3,0,0,0
1337,55,80,47,0,1,0,0,1
271,55,80,47,8,4,0,1,0
435,55,80,47,1,1,0,0,0
183,158,80,47,2,7,0,0,0
183,1488,80,47,5,5,1,0,1
269,57,80,47,1,3,0,0,0
183,57,80,47,4,4,0,0,0
269,55,80,47,1,2,0,0,0
183,55,80,47,1,4,0,0,0
183,338,80,47,3,3,0,0,0
567,338,80,47,4,4,0,0,0
567,57,80,47,0,4,0,0,1
1811,1488,80,47,10,4,2,0,0
2786,214,42,49,11,11,1,0,0
234,214,42,49,1,1,0,0,0
2786,215,42,49,12,9,2,0,0
234,215,42,49,1,3,0,0,0
234,257,42,49,8,5,0,1,1
2786,257,42,49,11,7,0,1,0
2786,212,42,49,10,5,2,0,0
2819,212,42,49,3,4,0,0,0
2819,214,42,49,2,3,0,0,0
2786,256,42,49,10,6,0,1,0
1433,256,42,49,10,12,1,0,0
1433,257,42,49,4,5,0,0,0
1433,215,42,49,4,7,0,0,0
1433,214,42,49,7,6,1,0,0
1433,1434,42,49,1,2,0,0,0
2786,1434,42,49,0,2,0,0,1
238,1434,42,49,1,2,0,0,0
238,257,42,49,7,4,1,0,0
1433,212,42,49,15,7,2,0,0
2347,215,42,49,0,3,0,0,1
2661,215,42,49,1,1,0,0,0
2661,212,42,49,2,1,0,0,0
1805,235,49,42,4,9,1,0,1
205,2661,49,42,6,5,1,0,0
1805,2661,49,42,12,4,0,2,0
2535,236,49,42,9,7,2,0,0
2535,2661,49,42,5,3,1,0,0
2535,229,49,42,17,8,3,0,0
2535,238,49,42,1,1,0,0,0
205,238,49,42,10,4,1,1,1
208,238,49,42,0,1,0,0,0
2535,228,49,42,18,9,2,1,0
211,1433,49,42,13,4,0,2,0
2535,1433,49,42,7,2,0,1,0
2535,235,49,42,4,1,1,0,0
107,2621,10,66,11,8,1,1,1
129,2621,10,66,0,1,0,0,1
1494,2621,10,66,0,5,0,0,1
344,102,10,66,4,8,0,0,1
130,2621,10,66,2,5,0,0,0
344,2621,10,66,2,5,0,0,0
130,87,10,66,19,16,0,2,0
344,87,10,66,6,9,1,0,0
130,2404,10,66,9,8,1,0,1
344,2404,10,66,19,11,1,2,0
344,80,10,66,2,2,0,0,0
344,82,10,66,13,9,0,1,0
1500,102,10,66,2,2,0,0,0
1500,2404,10,66,1,2,0,0,0
1353,2404,10,66,3,3,0,0,0
1353,87,10,66,1,5,0,0,0
1500,87,10,66,2,1,0,0,0
2826,1500,66,10,1,3,0,0,0
821,1500,66,10,3,7,0,0,0
2826,414,66,10,8,6,2,0,1
265,1500,66,10,5,8,1,0,0
821,2822,66,10,6,6,0,1,0
80,1353,66,10,2,2,0,0,0
821,1353,66,10,3,4,0,0,0
2395,711,66,10,7,9,0,0,0
2395,1353,66,10,16,11,0,2,0
2395,2822,66,10,7,5,1,0,0
82,2822,66,10,9,10,1,0,0
2395,414,66,10,2,4,0,0,1
2395,1500,66,10,5,5,1,0,0
82,1500,66,10,1,1,0,0,0
2697,414,66,10,1,4,0,0,0
2697,2822,66,10,5,3,0,0,0
82,1353,66,10,1,2,0,0,1
2697,1353,66,10,2,2,0,0,1
2404,1353,66,10,0,1,0,0,0
2352,376,48,80,16,7,2,1,0
839,376,48,80,0,1,0,0,0
2352,1811,48,80,11,14,2,0,1
839,188,48,80,4,6,1,0,1
2353,1811,48,80,1,1,0,0,0
2353,188,48,80,1,4,0,0,0
2352,188,48,80,0,2,0,0,0
2353,376,48,80,0,1,0,0,1
919,376,48,80,0,5,0,0,0
2352,898,48,80,10,9,0,1,0
919,898,48,80,1,1,0,0,0
1785,376,48,80,1,4,0,0,0
1785,183,48,80,1,4,0,0,0
2352,183,48,80,15,12,0,2,0
1785,898,48,80,0,1,0,0,1
841,898,48,80,0,2,0,0,1
846,898,48,80,6,10,1,0,0
846,183,48,80,2,6,0,0,0
1823,1811,48,80,9,5,0,1,0
846,1811,48,80,1,1,0,0,0
1823,183,48,80,0,2,0,0,0
1823,898,48,80,2,1,0,0,0
846,188,48,80,1,4,0,0,1
1823,188,48,80,1,2,0,0,0
844,188,48,80,6,6,1,0,0
844,376,48,80,2,2,0,0,0
1823,376,48,80,1,4,0,0,0
844,1811,48,80,1,3,0,0,0
435,1823,80,48,4,4,0,0,0
2252,1823,80,48,5,9,0,0,0
435,920,80,48,13,17,1,0,0
2252,920,80,48,1,2,0,0,0
435,844,80,48,9,7,0,0,0
2252,844,80,48,0,1,0,0,1
178,844,80,48,5,12,0,0,1
435,846,80,48,12,15,1,0,0
178,846,80,48,10,9,0,0,0
178,847,80,48,11,7,0,1,0
435,847,80,48,15,10,0,1,0
178,1823,80,48,7,5,1,0,0
271,844,80,48,3,4,0,0,0
271,847,80,48,1,1,0,0,0
271,920,80,48,0,1,0,0,1
1337,920,80,48,2,1,0,0,0
1438,897,61,14,5,6,1,0,1
584,897,61,14,1,5,0,0,1
584,197,61,14,1,2,0,0,0
1438,197,61,14,5,4,1,0,0
589,897,61,14,1,2,0,0,0
589,8,61,14,0,4,0,0,1
586,8,61,14,14,9,1,1,0
588,897,61,14,1,1,0,0,0
586,897,61,14,8,10,1,0,0
588,197,61,14,1,2,0,0,0
586,197,61,14,0,6,0,0,1
588,9,61,14,1,2,0,0,0
586,9,61,14,3,8,0,0,0
588,1318,61,14,0,4,0,0,1
587,1318,61,14,0,1,0,0,0
586,1318,61,14,11,10,2,0,0
587,9,61,14,1,3,0,0,1
1436,9,61,14,3,8,0,0,1
1436,8,61,14,1,3,0,0,0
1437,9,61,14,7,5,0,1,1
1437,1318,61,14,0,2,0,0,0
592,9,61,14,0,2,0,0,1
2827,1318,61,14,1,1,0,0,0
2827,8,61,14,1,2,0,0,0
873,197,61,14,0,4,0,0,1
192,1437,14,61,6,4,1,0,0
3,1437,14,61,13,6,3,0,0
192,1436,14,61,40,17,5,2,2
461,1436,14,61,3,7,0,0,0
3,873,14,61,15,5,2,1,0
461,873,14,61,4,1,1,0,0
3,586,14,61,6,6,0,1,0
461,1437,14,61,0,2,0,0,0
461,2827,14,61,14,4,2,1,0
2828,1488,17,47,0,1,0,0,1
2814,1488,17,47,2,5,0,0,1
530,338,17,47,5,6,0,0,0
534,338,17,47,9,8,0,1,0
534,1488,17,47,1,3,0,0,0
530,1488,17,47,0,3,0,0,0
530,57,17,47,2,6,0,0,0
534,57,17,47,1,6,0,0,0
530,158,17,47,1,5,0,0,0
534,158,17,47,0,5,0,0,1
840,158,17,47,13,8,1,1,0
840,751,17,47,5,2,1,0,0
530,751,17,47,6,4,0,1,0
840,55,17,47,5,6,0,0,0
530,55,17,47,10,6,0,1,1
840,338,17,47,4,4,0,0,0
91,55,17,47,9,6,0,1,0
91,1488,17,47,1,1,0,0,0
840,1488,17,47,0,3,0,0,1
2817,1488,17,47,1,4,0,0,1
91,57,17,47,11,11,2,0,1
2817,57,17,47,9,2,0,1,0
2817,158,17,47,0,4,0,0,0
91,158,17,47,1,2,0,0,1
2818,158,17,47,0,1,0,0,0
2818,1488,17,47,2,2,0,0,0
535,1488,17,47,1,2,0,0,0
2818,57,17,47,2,2,0,0,0
535,57,17,47,1,4,0,0,0
2818,338,17,47,7,5,1,0,0
535,338,17,47,0,1,0,0,0
163,537,47,17,1,3,0,0,1
155,537,47,17,0,1,0,0,1
162,537,47,17,2,6,0,0,0
162,1772,47,17,7,5,1,0,1
163,1772,47,17,2,3,0,0,0
1190,537,47,17,14,13,0,1,0
162,535,47,17,8,8,0,1,0
1190,535,47,17,5,7,0,0,0
1190,2818,47,17,19,16,1,1,0
162,2818,47,17,1,1,0,0,0
1190,1772,47,17,7,4,1,0,0
751,1772,47,17,4,8,0,0,0
751,2818,47,17,5,7,0,0,0
751,91,47,17,11,9,0,1,0
1190,91,47,17,5,9,0,0,0
751,535,47,17,10,10,1,0,0
751,537,47,17,1,1,0,0,0
755,101,28,24,1,2,0,0,0
170,101,28,24,0,5,0,0,1
1441,105,28,24,0,1,0,0,0
1441,98,28,24,0,2,0,0,1
456,105,28,24,3,4,0,0,0
456,99,28,24,14,11,0,1,0
755,99,28,24,6,2,0,1,1
1202,99,28,24,2,5,0,0,0
456,98,28,24,4,5,0,0,0
1202,98,28,24,3,4,0,0,0
1202,104,28,24,8,4,0,1,0
456,104,28,24,1,2,0,0,0
456,95,28,24,25,8,2,2,0
1202,95,28,24,2,4,0,0,1
171,98,28,24,14,5,2,1,0
456,101,28,24,2,3,0,0,0
171,101,28,24,6,7,1,0,1
989,99,28,24,4,6,0,0,0
1806,98,28,24,2,2,0,0,0
1806,101,28,24,4,4,1,0,1
1789,101,28,24,0,1,0,0,0
456,457,28,24,19,6,0,3,0
1148,1202,24,28,14,10,1,1,0
1148,989,24,28,5,4,1,0,0
1148,171,24,28,5,5,1,0,0
1354,171,24,28,0,1,0,0,0
1354,1202,24,28,1,2,0,0,0
1148,1806,24,28,2,4,0,0,1
1354,1806,24,28,5,5,0,0,0
1354,1789,24,28,4,5,0,0,1
89,1789,24,28,0,1,0,0,1
457,1789,24,28,10,7,1,0,1
104,1789,24,28,11,11,0,1,0
104,1441,24,28,2,3,0,0,0
99,1441,24,28,1,3,0,0,0
104,171,24,28,15,9,1,1,0
99,171,24,28,2,3,0,0,0
105,1806,24,28,0,1,0,0,1
101,1806,24,28,0,1,0,0,0
95,171,24,28,1,3,0,0,0
101,171,24,28,12,7,0,1,1
2826,810,66,62,18,11,2,1,0
821,810,66,62,1,1,0,0,0
821,1221,66,62,0,2,0,0,1
265,1221,66,62,1,2,0,0,1
2826,1221,66,62,6,7,1,0,0
80,1221,66,62,5,8,0,0,0
80,224,66,62,10,10,1,0,0
2826,224,66,62,0,3,0,0,1
2826,410,66,62,11,5,2,0,0
80,410,66,62,15,10,2,0,0
2395,224,66,62,2,3,0,0,0
2395,1435,66,62,1,3,0,0,0
2395,1804,66,62,2,4,0,0,1
2395,1221,66,62,4,5,0,0,0
82,1804,66,62,12,7,1,1,0
82,410,66,62,5,3,1,0,0
82,224,66,62,2,6,0,0,1
82,1435,66,62,7,6,0,1,0
2697,224,66,62,1,2,0,0,0
2697,1435,66,62,13,5,3,0,0
2823,87,62,66,5,5,1,0,0
222,87,62,66,0,1,0,0,0
2823,2621,62,66,1,1,0,0,0
222,2621,62,66,8,8,2,0,1
2823,102,62,66,7,5,0,1,1
2823,80,62,66,5,5,1,0,0
932,2621,62,66,1,1,0,0,0
2824,2621,62,66,8,6,1,0,0
932,80,62,66,13,5,0,2,0
2824,80,62,66,3,2,0,0,0
2824,87,62,66,2,2,0,0,0
932,87,62,66,2,4,0,0,0
932,2404,62,66,9,3,0,1,0
2824,2404,62,66,9,7,1,0,1
2824,82,62,66,1,1,0,0,0
932,82,62,66,0,2,0,0,1
394,82,62,66,5,3,1,0,0
394,2621,62,66,5,2,1,0,0
394,2404,62,66,8,6,1,0,0
394,102,62,66,1,2,0,0,0
2824,102,62,66,10,4,1,1,0
410,2404,62,66,0,2,0,0,1
1435,80,62,66,2,2,0,0,0
1804,87,62,66,0,8,0,0,0
1435,2404,62,66,0,1,0,0,1
1221,2404,62,66,7,5,0,1,0
1221,87,62,66,2,3,0,0,0
1221,102,62,66,6,4,1,0,0
1804,102,62,66,1,2,0,0,1
2786,1203,42,64,1,1,0,0,0
1432,1203,42,64,8,11,0,1,0
2786,452,42,64,4,2,1,0,1
229,452,42,64,6,5,1,0,1
1432,452,42,64,1,2,0,0,0
229,1203,42,64,2,5,0,0,0
228,452,42,64,0,3,0,0,0
228,1203,42,64,1,1,0,0,0
228,127,42,64,0,1,0,0,1
2819,127,42,64,1,2,0,0,0
1432,127,42,64,0,3,0,0,1
2819,151,42,64,0,1,0,0,1
1821,151,42,64,6,11,1,0,0
1433,127,42,64,1,5,0,0,1
1821,127,42,64,5,4,0,0,0
238,151,42,64,0,2,0,0,1
490,151,42,64,2,7,0,0,1
1821,452,42,64,0,8,0,0,1
236,151,42,64,0,2,0,0,1
236,127,42,64,5,3,1,0,0
235,151,42,64,0,1,0,0,0
1204,235,64,42,12,3,0,2,1
2108,235,64,42,1,2,0,0,0
121,235,64,42,23,7,4,1,0
121,236,64,42,1,1,0,0,0
2108,236,64,42,4,5,1,0,1
119,236,64,42,4,1,1,0,0
119,490,64,42,4,1,1,0,0
129,403,10,34,0,7,0,0,0
107,402,10,34,5,6,0,0,1
129,402,10,34,7,6,1,0,1
107,403,10,34,5,5,1,0,0
442,402,10,34,0,2,0,0,0
129,405,10,34,9,5,2,0,0
442,405,10,34,0,1,0,0,0
129,974,10,34,11,7,1,1,0
442,974,10,34,6,5,1,0,0
129,391,10,34,4,10,0,0,0
442,391,10,34,2,5,0,0,0
129,1223,10,34,5,8,0,0,0
442,1223,10,34,2,5,0,0,1
442,484,10,34,5,4,1,0,0
129,484,10,34,7,6,1,0,0
344,1223,10,34,1,2,0,0,1
344,391,10,34,2,3,0,0,0
130,1223,10,34,1,3,0,0,0
130,484,10,34,1,2,0,0,0
130,402,10,34,4,4,0,0,1
1494,402,10,34,3,4,0,0,0
1494,391,10,34,9,5,1,0,0
130,391,10,34,1,1,0,0,0
1500,402,10,34,1,2,0,0,0
1494,484,10,34,6,5,1,0,0
1500,484,10,34,0,1,0,0,0
1494,1223,10,34,9,4,0,1,0
1500,1223,10,34,0,1,0,0,1
414,1223,10,34,0,1,0,0,1
1223,1500,34,10,11,16,1,1,0
1224,1500,34,10,4,4,0,0,0
1224,414,34,10,16,11,2,1,0
1224,2822,34,10,11,13,2,0,0
1223,2822,34,10,1,2,0,0,0
1223,711,34,10,1,2,0,0,0
1224,711,34,10,2,6,0,0,0
1224,133,34,10,5,8,0,0,1
1223,133,34,10,0,1,0,0,1
483,133,34,10,0,2,0,0,1
398,133,34,10,12,11,0,1,0
398,711,34,10,13,10,3,0,0
398,414,34,10,1,1,0,0,0
1224,442,34,10,4,7,0,0,0
398,442,34,10,1,2,0,0,1
402,442,34,10,3,3,0,0,0
402,2822,34,10,2,3,0,0,0
402,1500,34,10,1,4,0,0,0
402,133,34,10,0,1,0,0,1
974,133,34,10,1,1,0,0,0
974,711,34,10,0,2,0,0,1
403,711,34,10,8,4,0,1,0
1834,2822,34,10,6,6,1,0,0
1212,101,43,24,1,8,0,0,0
1453,101,43,24,0,1,0,0,1
2488,101,43,24,0,1,0,0,1
2128,101,43,24,0,2,0,0,0
1212,105,43,24,1,8,0,0,0
2128,105,43,24,0,4,0,0,1
1214,105,43,24,2,6,0,0,0
1214,101,43,24,4,6,1,0,0
1214,95,43,24,1,1,0,0,0
1212,95,43,24,0,4,0,0,1
599,95,43,24,2,9,0,0,0
1214,98,43,24,4,5,1,0,1
598,98,43,24,2,6,0,0,0
598,95,43,24,2,4,0,0,0
599,98,43,24,0,2,0,0,0
599,1354,43,24,0,2,0,0,1
643,1354,43,24,2,7,0,0,0
643,98,43,24,0,9,0,0,0
598,1354,43,24,0,3,0,0,1
641,1354,43,24,7,6,1,0,0
641,98,43,24,1,2,0,0,0
643,101,43,24,1,4,0,0,0
641,101,43,24,1,2,0,0,0
641,105,43,24,0,3,0,0,1
1854,105,43,24,0,1,0,0,1
1215,105,43,24,1,2,0,0,0
1215,95,43,24,0,4,0,0,1
1148,1215,24,43,3,7,0,0,0
1142,1215,24,43,7,6,1,0,0
1148,1854,24,43,6,8,1,0,0
1142,1854,24,43,10,6,2,0,0
1148,599,24,43,0,2,0,0,1
1354,599,24,43,1,1,0,0,0
1142,599,24,43,5,3,1,0,0
1204,1436,64,61,1,4,0,0,1
121,1436,64,61,21,18,2,1,0
1204,1437,64,61,10,4,2,0,0
121,1437,64,61,0,1,0,0,1
119,1437,64,61,1,1,0,0,0
1205,1436,64,61,1,2,0,0,0
119,1436,64,61,4,3,1,0,0
1205,592,64,61,5,3,0,0,0
119,592,64,61,10,6,1,1,1
1205,586,64,61,11,5,1,0,0
119,586,64,61,15,7,1,1,0
119,2827,64,61,1,1,0,0,0
1205,2827,64,61,30,10,3,2,0
153,592,64,61,9,3,0,1,0
153,2827,64,61,1,1,0,0,0
153,1437,64,61,6,2,0,1,1
134,1437,64,61,13,4,0,2,0
1438,1203,61,64,2,8,0,0,0
584,1203,61,64,3,5,0,0,0
1438,452,61,64,12,6,1,1,0
1438,757,61,64,3,6,0,0,0
584,757,61,64,5,3,1,0,0
584,126,61,64,9,5,0,1,0
1438,126,61,64,8,5,0,1,1
1438,151,61,64,8,4,0,1,1
584,151,61,64,1,3,0,0,0
1436,757,61,64,5,3,1,0,0
1436,151,61,64,19,5,1,2,0
1436,126,61,64,4,4,0,0,1
1436,452,61,64,1,2,0,0,1
586,452,61,64,1,3,0,0,0
588,452,61,64,0,1,0,0,0
205,198,49,14,2,4,0,0,0
1805,198,49,14,2,3,0,0,1
205,447,49,14,2,6,0,0,0
2535,447,49,14,9,6,0,1,0
2535,1318,49,14,14,9,1,1,0
205,1318,49,14,6,3,1,0,0
205,195,49,14,24,9,1,3,1
2535,195,49,14,9,5,0,1,0
2535,9,49,14,46,31,2,3,1
205,9,49,14,1,1,0,0,0
2535,198,49,14,14,5,0,2,0
208,9,49,14,25,22,1,2,1
208,195,49,14,9,6,1,0,0
211,9,49,14,16,16,2,0,1
211,198,49,14,4,3,0,0,0
208,198,49,14,14,7,0,1,0
211,447,49,14,13,5,1,1,0
208,447,49,14,3,3,0,0,0
211,195,49,14,0,2,0,0,1
256,195,49,14,1,2,0,0,0
256,198,49,14,2,2,0,0,0
208,1318,49,14,6,5,0,0,0
256,1318,49,14,2,4,0,0,1
1434,1318,49,14,2,3,0,0,0
1434,9,49,14,4,5,0,0,0
1434,447,49,14,3,4,0,0,0
3,256,14,49,6,10,0,0,0
192,256,14,49,1,2,0,0,0
192,215,14,49,0,2,0,0,1
461,215,14,49,1,3,0,0,0
3,215,14,49,47,19,10,1,0
461,214,14,49,6,7,1,0,1
3,214,14,49,16,9,1,1,1
461,257,14,49,11,5,0,1,0
3,257,14,49,19,12,1,1,0
461,212,14,49,6,4,1,0,1
195,212,14,49,1,3,0,0,0
3,212,14,49,24,10,1,3,1
195,257,14,49,1,1,0,0,0
195,256,14,49,9,3,0,1,0
195,214,14,49,0,1,0,0,1
197,214,14,49,24,19,4,0,1
197,256,14,49,23,9,2,2,0
197,212,14,49,6,3,1,0,0
197,1434,14,49,10,5,0,1,0
3,1434,14,49,2,4,0,0,0
197,257,14,49,13,10,2,0,0
771,214,14,49,2,4,0,0,0
771,215,14,49,34,14,3,3,0
709,215,14,49,1,2,0,0,0
709,212,14,49,3,3,0,0,0
380,376,11,80,24,28,5,0,3
45,376,11,80,16,12,3,0,1
884,376,11,80,3,7,0,0,1
240,188,11,80,18,11,3,0,1
884,188,11,80,5,9,0,0,0
1357,188,11,80,7,10,1,0,1
1357,376,11,80,23,10,2,2,0
243,376,11,80,16,11,3,0,0
